date,AS_MSCI_EM_REST_MIG_2022_Q3,meta
2022-07-19 02:30:00,-944.0735873813012,
2022-07-19 03:00:00,-944.0735873813012,
2022-07-19 18:30:00,-944.0735873813012,
2022-07-19 20:00:00,-944.0735873813012,
2022-07-19 23:00:00,-950.7705062419232,
2022-07-19 23:59:59,-937.3847920546967,c
2022-07-20 00:00:00,-954.8691428230148,
2022-07-20 01:00:00,-898.8579054252671,
2022-07-20 02:30:00,-898.8579054252671,
2022-07-20 03:00:00,-898.8579054252671,
2022-07-20 18:30:00,-898.8579054252671,
2022-07-20 20:00:00,-898.8579054252671,
2022-07-20 23:00:00,-874.3093849137407,
2022-07-20 23:59:59,-874.558278687007,c
2022-07-21 00:00:00,-891.8535874220603,
2022-07-21 01:00:00,-906.7326892573697,
2022-07-21 02:30:00,-906.7326892573697,
2022-07-21 03:00:00,-906.7326892573697,
2022-07-21 18:30:00,-906.7326892573697,
2022-07-21 20:00:00,-906.7326892573697,
2022-07-21 23:00:00,-894.8512081859166,
2022-07-21 23:59:59,-862.4406598104464,c
2022-07-22 00:00:00,-854.1638481019072,
2022-07-22 01:00:00,-880.4021159554122,
2022-07-22 02:30:00,-880.4021159554122,
2022-07-22 03:00:00,-880.4021159554122,
2022-07-22 18:30:00,-880.4021159554122,
2022-07-22 20:00:00,-880.4021159554122,
2022-07-22 23:00:00,-880.4021159554122,
2022-07-22 23:59:59,-866.4763117024297,w
2022-07-25 00:00:00,-895.3136221616764,
2022-07-25 01:00:00,-895.4018339718295,
2022-07-25 02:30:00,-895.4018339718295,
2022-07-25 03:00:00,-895.4018339718295,
2022-07-25 18:30:00,-895.4018339718295,
2022-07-25 20:00:00,-895.4018339718295,
2022-07-25 23:00:00,-886.1326349716694,
2022-07-25 23:59:59,-884.4158832718247,c
2022-07-26 00:00:00,-874.3795010779772,
2022-07-26 01:00:00,-873.0963208121796,
2022-07-26 02:30:00,-873.0963208121796,
2022-07-26 03:00:00,-873.0963208121796,
2022-07-26 18:30:00,-873.0963208121796,
2022-07-26 20:00:00,-873.0963208121796,
2022-07-26 23:00:00,-878.4327719175595,
2022-07-26 23:59:59,-880.9029920689177,c
2022-07-27 00:00:00,-879.896838398815,
2022-07-27 01:00:00,-877.7367668003955,
2022-07-27 02:30:00,-877.7367668003955,
2022-07-27 03:00:00,-877.7367668003955,
2022-07-27 18:30:00,-877.7367668003955,
2022-07-27 20:00:00,-877.7367668003955,
2022-07-27 23:00:00,-864.1373646801255,
2022-07-27 23:59:59,-860.5450708992518,c
2022-07-28 00:00:00,-881.3257407079075,
2022-07-28 01:00:00,-881.1450353528867,
2022-07-28 02:30:00,-881.1450353528867,
2022-07-28 03:00:00,-881.1450353528867,
2022-07-28 18:30:00,-881.1450353528867,
2022-07-28 20:00:00,-881.1450353528867,
2022-07-28 23:00:00,-865.8465480349553,
2022-07-28 23:59:59,-846.6399768450505,c
2022-07-29 00:00:00,-838.2247541338328,
2022-07-29 01:00:00,-839.6060154033462,
2022-07-29 02:30:00,-839.6060154033462,
2022-07-29 03:00:00,-839.6060154033462,
2022-07-29 18:30:00,-839.6060154033462,
2022-07-29 20:00:00,-839.6060154033462,
2022-07-29 23:00:00,-839.6060154033462,
2022-07-29 23:59:59,-811.1010611281686,w
2022-08-01 00:00:00,-611.3921248117551,
2022-08-01 01:00:00,-608.3465820198406,
2022-08-01 02:30:00,-608.3465820198406,
2022-08-01 03:00:00,-608.3465820198406,
2022-08-01 18:30:00,-608.3465820198406,
2022-08-01 20:00:00,-608.3465820198406,
2022-08-01 23:00:00,-434.6968132044859,
2022-08-01 23:59:59,-429.3164760462896,c
2022-08-02 00:00:00,-428.2902469579795,
2022-08-02 01:00:00,-386.7069366994523,
2022-08-02 02:30:00,-386.7069366994523,
2022-08-02 03:00:00,-386.7069366994523,
2022-08-02 18:30:00,-386.7069366994523,
2022-08-02 20:00:00,-386.7069366994523,
2022-08-02 23:00:00,-355.6787390918873,
2022-08-02 23:59:59,-329.286885104968,c
2022-08-03 00:00:00,-302.6758752397112,
2022-08-03 01:00:00,-254.82633958344974,
2022-08-03 02:30:00,-254.82633958344974,
2022-08-03 03:00:00,-254.82633958344974,
2022-08-03 18:30:00,-254.82633958344974,
2022-08-03 20:00:00,-254.82633958344974,
2022-08-03 23:00:00,-440.16058292148836,
2022-08-03 23:59:59,-384.8333335806656,c
2022-08-04 00:00:00,-389.6376370759227,
2022-08-04 01:00:00,-355.26043529124956,
2022-08-04 02:30:00,-355.26043529124956,
2022-08-04 03:00:00,-355.26043529124956,
2022-08-04 18:30:00,-355.26043529124956,
2022-08-04 20:00:00,-355.26043529124956,
2022-08-04 23:00:00,-334.27296629181967,
2022-08-04 23:59:59,-313.37370019207975,c
2022-08-05 00:00:00,-321.8210528149669,
2022-08-05 01:00:00,-300.3416625613923,
2022-08-05 02:30:00,-300.3416625613923,
2022-08-05 03:00:00,-300.3416625613923,
2022-08-05 18:30:00,-300.3416625613923,
2022-08-05 20:00:00,-300.3416625613923,
2022-08-05 23:00:00,-300.3416625613923,
2022-08-05 23:59:59,-334.39510026970413,w
2022-08-08 00:00:00,-154.17577213016222,
2022-08-08 01:00:00,-182.45907810033833,
2022-08-08 02:30:00,-182.45907810033833,
2022-08-08 03:00:00,-182.45907810033833,
2022-08-08 18:30:00,-182.45907810033833,
2022-08-08 20:00:00,-182.45907810033833,
2022-08-08 23:00:00,-192.02185293571338,
2022-08-08 23:59:59,-208.60128592088483,c
2022-08-09 00:00:00,-186.90931553042478,
2022-08-09 01:00:00,-174.82243971814145,
2022-08-09 02:30:00,-174.82243971814145,
2022-08-09 03:00:00,-174.82243971814145,
2022-08-09 18:30:00,-174.82243971814145,
2022-08-09 20:00:00,-174.82243971814145,
2022-08-09 23:00:00,-10.628179932402327,
2022-08-09 23:59:59,9.466541075244095,c
2022-08-10 00:00:00,-12.304986193365245,
2022-08-10 01:00:00,-11.547382699091393,
2022-08-10 02:30:00,-11.547382699091393,
2022-08-10 03:00:00,-11.547382699091393,
2022-08-10 18:30:00,-11.547382699091393,
2022-08-10 20:00:00,-11.547382699091393,
2022-08-10 23:00:00,-11.547382699091393,
2022-08-10 23:59:59,0.0,c
2022-08-11 00:00:00,0.0,
2022-08-11 01:00:00,0.0,
2022-08-11 02:30:00,0.0,
2022-08-11 03:00:00,0.0,
2022-08-11 18:30:00,0.0,
2022-08-11 20:00:00,0.0,
2022-08-11 23:00:00,0.0,
2022-08-11 23:59:59,0.0,a
2022-08-12 00:00:00,0.0,
2022-08-12 01:00:00,0.0,
2022-08-12 02:30:00,0.0,
2022-08-12 03:00:00,0.0,
2022-08-12 18:30:00,0.0,
2022-08-12 20:00:00,0.0,
2022-08-12 23:00:00,0.0,
2022-08-12 23:59:59,0.0,w
2022-08-15 00:00:00,0.0,
2022-08-15 01:00:00,0.0,
2022-08-15 02:30:00,0.0,
2022-08-15 03:00:00,0.0,
2022-08-15 18:30:00,0.0,
2022-08-15 20:00:00,0.0,
2022-08-15 23:00:00,0.0,
2022-08-15 23:59:59,0.0,c
2022-08-16 00:00:00,0.0,
2022-08-16 01:00:00,0.0,
2022-08-16 02:30:00,0.0,
2022-08-16 03:00:00,0.0,
2022-08-16 18:30:00,0.0,
2022-08-16 20:00:00,0.0,
2022-08-16 23:00:00,0.0,
2022-08-16 23:59:59,0.0,c
0,0.0,
0,0.0,
0,0.0,
0,0.0,
0,0.0,
0,0.0,
0,0.0,
0,0.0,
0,0.0,
0,0.0,
0,0.0,
0,0.0,
0,0.0,
0,0.0,
0,0.0,
0,0.0,
2022-08-17 00:00:00,0.0,
2022-08-17 01:00:00,0.0,
2022-08-17 02:30:00,0.0,
2022-08-17 03:00:00,0.0,
2022-08-17 18:30:00,0.0,
2022-08-17 20:00:00,0.0,
2022-08-17 23:00:00,0.0,
2022-08-17 23:59:59,0.0,c
2022-08-18 00:00:00,0.0,
2022-08-18 01:00:00,0.0,
2022-08-18 02:30:00,0.0,
2022-08-18 03:00:00,0.0,
2022-08-18 18:30:00,0.0,
2022-08-18 20:00:00,0.0,
2022-08-18 23:00:00,0.0,
2022-08-18 23:59:59,0.0,c
2022-08-19 00:00:00,0.0,
2022-08-19 01:00:00,0.0,
2022-08-19 02:30:00,0.0,
2022-08-19 03:00:00,0.0,
2022-08-19 18:30:00,0.0,
2022-08-19 20:00:00,0.0,
2022-08-19 23:00:00,0.0,
2022-08-19 23:59:59,0.0,w
2022-08-22 00:00:00,0.0,
2022-08-22 01:00:00,0.0,
2022-08-22 02:30:00,0.0,
2022-08-22 03:00:00,0.0,
2022-08-22 18:30:00,0.0,
2022-08-22 20:00:00,0.0,
2022-08-22 23:00:00,0.0,
2022-08-22 23:59:59,0.0,c
2022-08-23 00:00:00,0.0,
2022-08-23 01:00:00,0.0,
2022-08-23 02:30:00,0.0,
2022-08-23 03:00:00,0.0,
2022-08-23 18:30:00,0.0,
2022-08-23 20:00:00,0.0,
2022-08-23 23:00:00,0.0,
2022-08-23 23:59:59,0.0,c
2022-08-24 00:00:00,0.0,
2022-08-24 01:00:00,0.0,
2022-08-24 02:30:00,0.0,
2022-08-24 03:00:00,0.0,
2022-08-24 18:30:00,0.0,
2022-08-24 20:00:00,0.0,
2022-08-24 23:00:00,0.0,
2022-08-24 23:59:59,0.0,c
2022-08-25 00:00:00,0.0,
2022-08-25 01:00:00,0.0,
2022-08-25 02:30:00,0.0,
2022-08-25 03:00:00,0.0,
2022-08-25 18:30:00,0.0,
2022-08-25 20:00:00,0.0,
2022-08-25 23:00:00,0.0,
2022-08-25 23:59:59,0.0,c
2022-08-26 00:00:00,0.0,
2022-08-26 01:00:00,0.0,
2022-08-26 02:30:00,0.0,
2022-08-26 03:00:00,0.0,
2022-08-26 18:30:00,0.0,
2022-08-26 20:00:00,0.0,
2022-08-26 23:00:00,0.0,
2022-08-26 23:59:59,0.0,w
2022-08-29 00:00:00,0.0,
2022-08-29 01:00:00,0.0,
2022-08-29 02:30:00,0.0,
2022-08-29 03:00:00,0.0,
2022-08-29 18:30:00,0.0,
2022-08-29 20:00:00,0.0,
2022-08-29 23:00:00,0.0,
2022-08-29 23:59:59,0.0,c
2022-08-30 00:00:00,0.0,
2022-08-30 01:00:00,0.0,
2022-08-30 02:30:00,0.0,
2022-08-30 03:00:00,0.0,
2022-08-30 18:30:00,0.0,
2022-08-30 20:00:00,0.0,
2022-08-30 23:00:00,0.0,
2022-08-30 23:59:59,0.0,c
2022-08-31 00:00:00,0.0,
2022-08-31 01:00:00,0.0,
2022-08-31 02:30:00,0.0,
2022-08-31 03:00:00,0.0,
2022-08-31 18:30:00,0.0,
2022-08-31 20:00:00,0.0,
2022-08-31 23:00:00,0.0,
2022-08-31 23:59:59,0.0,e
2022-09-01 00:00:00,0.0,
2022-09-01 01:00:00,0.0,
2022-09-01 02:30:00,0.0,
2022-09-01 03:00:00,0.0,
2022-09-01 18:30:00,0.0,
2022-09-01 20:00:00,0.0,
2022-09-01 23:00:00,0.0,
2022-09-01 23:59:59,0.0,c
2022-09-02 00:00:00,0.0,
2022-09-02 01:00:00,0.0,
2022-09-02 02:30:00,0.0,
2022-09-02 03:00:00,0.0,
2022-09-02 18:30:00,0.0,
2022-09-02 20:00:00,0.0,
2022-09-02 23:00:00,0.0,
2022-09-02 23:59:59,0.0,w
2022-09-05 00:00:00,0.0,
2022-09-05 01:00:00,0.0,
2022-09-05 02:30:00,0.0,
2022-09-05 03:00:00,0.0,
2022-09-05 18:30:00,0.0,
2022-09-05 20:00:00,0.0,
2022-09-05 23:00:00,0.0,
2022-09-05 23:59:59,0.0,c
2022-09-06 00:00:00,0.0,
2022-09-06 01:00:00,0.0,
2022-09-06 02:30:00,0.0,
2022-09-06 03:00:00,0.0,
2022-09-06 18:30:00,0.0,
2022-09-06 20:00:00,0.0,
2022-09-06 23:00:00,0.0,
2022-09-06 23:59:59,0.0,c
2022-09-07 00:00:00,0.0,
2022-09-07 01:00:00,0.0,
2022-09-07 02:30:00,0.0,
2022-09-07 03:00:00,0.0,
2022-09-07 18:30:00,0.0,
2022-09-07 20:00:00,0.0,
2022-09-07 23:00:00,0.0,
2022-09-07 23:59:59,0.0,c
2022-09-08 00:00:00,0.0,
2022-09-08 01:00:00,0.0,
2022-09-08 02:30:00,0.0,
2022-09-08 03:00:00,0.0,
2022-09-08 18:30:00,0.0,
2022-09-08 20:00:00,0.0,
2022-09-08 23:00:00,0.0,
2022-09-08 23:59:59,0.0,c
2022-09-09 00:00:00,0.0,
2022-09-09 01:00:00,0.0,
2022-09-09 02:30:00,0.0,
2022-09-09 03:00:00,0.0,
2022-09-09 18:30:00,0.0,
2022-09-09 20:00:00,0.0,
2022-09-09 23:00:00,0.0,
2022-09-09 23:59:59,0.0,w
2022-09-12 00:00:00,0.0,
2022-09-12 01:00:00,0.0,
2022-09-12 02:30:00,0.0,
2022-09-12 03:00:00,0.0,
2022-09-12 18:30:00,0.0,
2022-09-12 20:00:00,0.0,
2022-09-12 23:00:00,0.0,
2022-09-12 23:59:59,0.0,c
2022-09-13 00:00:00,0.0,
2022-09-13 01:00:00,0.0,
2022-09-13 02:30:00,0.0,
2022-09-13 03:00:00,0.0,
2022-09-13 18:30:00,0.0,
2022-09-13 20:00:00,0.0,
2022-09-13 23:00:00,0.0,
2022-09-13 23:59:59,0.0,c
2022-09-14 00:00:00,0.0,
2022-09-14 01:00:00,0.0,
2022-09-14 02:30:00,0.0,
2022-09-14 03:00:00,0.0,
2022-09-14 18:30:00,0.0,
2022-09-14 20:00:00,0.0,
2022-09-14 23:00:00,0.0,
2022-09-14 23:59:59,0.0,c
2022-09-15 00:00:00,0.0,
2022-09-15 01:00:00,0.0,
2022-09-15 02:30:00,0.0,
2022-09-15 03:00:00,0.0,
2022-09-15 18:30:00,0.0,
2022-09-15 20:00:00,0.0,
2022-09-15 23:00:00,0.0,
2022-09-15 23:59:59,0.0,c
2022-09-16 00:00:00,0.0,
2022-09-16 01:00:00,0.0,
2022-09-16 02:30:00,0.0,
2022-09-16 03:00:00,0.0,
2022-09-16 18:30:00,0.0,
2022-09-16 20:00:00,0.0,
2022-09-16 23:00:00,0.0,
2022-09-16 23:59:59,0.0,w
2022-09-19 00:00:00,0.0,
2022-09-19 01:00:00,0.0,
2022-09-19 02:30:00,0.0,
2022-09-19 03:00:00,0.0,
2022-09-19 18:30:00,0.0,
2022-09-19 20:00:00,0.0,
2022-09-19 23:00:00,0.0,
2022-09-19 23:59:59,0.0,c
2022-09-20 00:00:00,0.0,
2022-09-20 01:00:00,0.0,
2022-09-20 02:30:00,0.0,
2022-09-20 03:00:00,0.0,
2022-09-20 18:30:00,0.0,
2022-09-20 20:00:00,0.0,
2022-09-20 23:00:00,0.0,
2022-09-20 23:59:59,0.0,c
2022-09-21 00:00:00,0.0,
2022-09-21 01:00:00,0.0,
2022-09-21 02:30:00,0.0,
2022-09-21 03:00:00,0.0,
2022-09-21 18:30:00,0.0,
2022-09-21 20:00:00,0.0,
2022-09-21 23:00:00,0.0,
2022-09-21 23:59:59,0.0,c
2022-09-22 00:00:00,0.0,
2022-09-22 01:00:00,0.0,
2022-09-22 02:30:00,0.0,
2022-09-22 03:00:00,0.0,
2022-09-22 18:30:00,0.0,
2022-09-22 20:00:00,0.0,
2022-09-22 23:00:00,0.0,
2022-09-22 23:59:59,0.0,c
2022-09-23 00:00:00,0.0,
2022-09-23 01:00:00,0.0,
2022-09-23 02:30:00,0.0,
2022-09-23 03:00:00,0.0,
2022-09-23 18:30:00,0.0,
2022-09-23 20:00:00,0.0,
2022-09-23 23:00:00,0.0,
2022-09-23 23:59:59,0.0,w
2022-09-26 00:00:00,0.0,
2022-09-26 01:00:00,0.0,
2022-09-26 02:30:00,0.0,
2022-09-26 03:00:00,0.0,
2022-09-26 18:30:00,0.0,
2022-09-26 20:00:00,0.0,
2022-09-26 23:00:00,0.0,
2022-09-26 23:59:59,0.0,c
2022-09-27 00:00:00,0.0,
2022-09-27 01:00:00,0.0,
2022-09-27 02:30:00,0.0,
2022-09-27 03:00:00,0.0,
2022-09-27 18:30:00,0.0,
2022-09-27 20:00:00,0.0,
2022-09-27 23:00:00,0.0,
2022-09-27 23:59:59,0.0,c
2022-09-28 00:00:00,0.0,
2022-09-28 01:00:00,0.0,
2022-09-28 02:30:00,0.0,
2022-09-28 03:00:00,0.0,
2022-09-28 18:30:00,0.0,
2022-09-28 20:00:00,0.0,
2022-09-28 23:00:00,0.0,
2022-09-28 23:59:59,0.0,c
